"ID","Handle","Title","Tags","Tags Command","Variant Inventory Item ID","Variant ID","Variant Command","Variant Position","Variant SKU","Variant Price","Variant Compare At Price","Variant Inventory Qty","Variant Inventory Adjust","Variant Metafield: custom.contains_pfas [boolean]"
"7617847099641","full-share-anorak","Full Share Anorak","mens, mens-jackets","REPLACE","44837426364665","42741825437945","MERGE","14","10358-730-0014","104.99","139.99","536","0",""
"7617847099641","full-share-anorak","Full Share Anorak","mens, mens-jackets","REPLACE","44837426397433","42741825470713","MERGE","15","10358-730-0015","104.99","139.99","724","0",""
"7617847099641","full-share-anorak","Full Share Anorak","mens, mens-jackets","REPLACE","44837426430201","42741825503481","MERGE","16","10358-730-0016","104.99","139.99","702","0",""
"7617847099641","full-share-anorak","Full Share Anorak","mens, mens-jackets","REPLACE","44837426462969","42741825536249","MERGE","17","10358-730-0017","104.99","139.99","492","0",""
"7617847099641","full-share-anorak","Full Share Anorak","mens, mens-jackets","REPLACE","44837426495737","42741825569017","MERGE","18","10358-730-0018","104.99","139.99","123","0",""
"7617847755001","solstrale-pro-hoody","Solstrale PRO Hoodie","long-sleeve, mens, shirts, sun","REPLACE","44837431804153","42741830877433","MERGE","1","40078-058-0013","59.99","99.99","300","0",""
"7617847755001","solstrale-pro-hoody","Solstrale PRO Hoodie","long-sleeve, mens, shirts, sun","REPLACE","44837431836921","42741830910201","MERGE","2","40078-058-0014","59.99","99.99","461","0",""
"7617847755001","solstrale-pro-hoody","Solstrale PRO Hoodie","long-sleeve, mens, shirts, sun","REPLACE","44837431869689","42741830942969","MERGE","3","40078-058-0015","59.99","99.99","0","0",""
"7617847755001","solstrale-pro-hoody","Solstrale PRO Hoodie","long-sleeve, mens, shirts, sun","REPLACE","44837431902457","42741830975737","MERGE","4","40078-058-0016","59.99","99.99","0","0",""
"7617847755001","solstrale-pro-hoody","Solstrale PRO Hoodie","long-sleeve, mens, shirts, sun","REPLACE","44837431935225","42741831008505","MERGE","5","40078-058-0017","59.99","99.99","0","0",""
"7617847755001","solstrale-pro-hoody","Solstrale PRO Hoodie","long-sleeve, mens, shirts, sun","REPLACE","44837432262905","42741831336185","MERGE","6","40078-459-0013","59.99","99.99","207","0",""
"7617847755001","solstrale-pro-hoody","Solstrale PRO Hoodie","long-sleeve, mens, shirts, sun","REPLACE","44837432295673","42741831368953","MERGE","7","40078-459-0014","59.99","99.99","299","0",""
"7617847755001","solstrale-pro-hoody","Solstrale PRO Hoodie","long-sleeve, mens, shirts, sun","REPLACE","44837432328441","42741831401721","MERGE","8","40078-459-0015","59.99","99.99","0","0",""
"7617847755001","solstrale-pro-hoody","Solstrale PRO Hoodie","long-sleeve, mens, shirts, sun","REPLACE","44837432361209","42741831434489","MERGE","9","40078-459-0016","59.99","99.99","0","0",""
"7617847755001","solstrale-pro-hoody","Solstrale PRO Hoodie","long-sleeve, mens, shirts, sun","REPLACE","44837432393977","42741831467257","MERGE","10","40078-459-0017","59.99","99.99","0","0",""
"7617847755001","solstrale-pro-hoody","Solstrale PRO Hoodie","long-sleeve, mens, shirts, sun","REPLACE","44837432426745","42741831500025","MERGE","11","40078-326-0013","59.99","99.99","36","0",""
"7617847755001","solstrale-pro-hoody","Solstrale PRO Hoodie","long-sleeve, mens, shirts, sun","REPLACE","44837431967993","42741831041273","MERGE","12","40078-326-0014","59.99","99.99","3","0",""
"7617847755001","solstrale-pro-hoody","Solstrale PRO Hoodie","long-sleeve, mens, shirts, sun","REPLACE","44837432000761","42741831074041","MERGE","13","40078-326-0015","59.99","99.99","0","0",""
"7617847755001","solstrale-pro-hoody","Solstrale PRO Hoodie","long-sleeve, mens, shirts, sun","REPLACE","44837432033529","42741831106809","MERGE","14","40078-326-0016","59.99","99.99","0","0",""
"7617847755001","solstrale-pro-hoody","Solstrale PRO Hoodie","long-sleeve, mens, shirts, sun","REPLACE","44837432066297","42741831139577","MERGE","15","40078-326-0017","59.99","99.99","0","0",""
"7617848148217","tech-tee-ls-lobster-print","Tech Tee LS - Lobster Print","","REPLACE","44837436195065","42741835268345","MERGE","1","40089-058-0013","29.99","49.99","0","0",""
"7617848148217","tech-tee-ls-lobster-print","Tech Tee LS - Lobster Print","","REPLACE","44837436227833","42741835301113","MERGE","2","40089-058-0014","29.99","49.99","0","0",""
"7617848148217","tech-tee-ls-lobster-print","Tech Tee LS - Lobster Print","","REPLACE","44837436260601","42741835333881","MERGE","3","40089-058-0015","29.99","49.99","0","0",""
"7617848148217","tech-tee-ls-lobster-print","Tech Tee LS - Lobster Print","","REPLACE","44837436293369","42741835366649","MERGE","4","40089-058-0016","29.99","49.99","0","0",""
"7617848148217","tech-tee-ls-lobster-print","Tech Tee LS - Lobster Print","","REPLACE","44837436326137","42741835399417","MERGE","5","40089-058-0017","29.99","49.99","0","0",""
"7617848148217","tech-tee-ls-lobster-print","Tech Tee LS - Lobster Print","","REPLACE","44837436358905","42741835432185","MERGE","6","40089-058-0018","29.99","49.99","0","0",""
"7617848803577","shoreman-tote-bag","Shoreman Tote Bag","","REPLACE","44837440979193","42741840052473","MERGE","1","70109-001-0001","37.99","49.99","0","0",""
"7617848803577","shoreman-tote-bag","Shoreman Tote Bag","","REPLACE","44837441044729","42741840118009","MERGE","2","70109-100-0001","37.99","49.99","218","0",""
"7617848803577","shoreman-tote-bag","Shoreman Tote Bag","","REPLACE","44837441011961","42741840085241","MERGE","3","70109-800-0001","37.99","49.99","0","0",""
"7617847394553","solstrale-crew","Solstrale Crew","long-sleeve, mens, Sale, Sale 2, shirts, sun, tag__hot_Sale","REPLACE","44837430362361","42741829435641","MERGE","1","40085-423-0013","19.99","39.99","0","0",""
"7617847394553","solstrale-crew","Solstrale Crew","long-sleeve, mens, Sale, Sale 2, shirts, sun, tag__hot_Sale","REPLACE","44837430395129","42741829468409","MERGE","2","40085-423-0014","19.99","39.99","0","0",""
"7617847394553","solstrale-crew","Solstrale Crew","long-sleeve, mens, Sale, Sale 2, shirts, sun, tag__hot_Sale","REPLACE","44837430427897","42741829501177","MERGE","3","40085-423-0015","19.99","39.99","0","0",""
"7617847394553","solstrale-crew","Solstrale Crew","long-sleeve, mens, Sale, Sale 2, shirts, sun, tag__hot_Sale","REPLACE","44837430460665","42741829533945","MERGE","4","40085-423-0016","19.99","39.99","0","0",""
"7617847394553","solstrale-crew","Solstrale Crew","long-sleeve, mens, Sale, Sale 2, shirts, sun, tag__hot_Sale","REPLACE","44837430493433","42741829566713","MERGE","5","40085-423-0017","24.99","49.99","0","0",""
"7617847394553","solstrale-crew","Solstrale Crew","long-sleeve, mens, Sale, Sale 2, shirts, sun, tag__hot_Sale","REPLACE","44837430526201","42741829599481","MERGE","6","40085-423-0018","24.99","49.99","0","0",""
"7617847394553","solstrale-crew","Solstrale Crew","long-sleeve, mens, Sale, Sale 2, shirts, sun, tag__hot_Sale","REPLACE","44837429772537","42741828845817","MERGE","7","40085-418-0013","24.99","49.99","0","0",""
"7617847394553","solstrale-crew","Solstrale Crew","long-sleeve, mens, Sale, Sale 2, shirts, sun, tag__hot_Sale","REPLACE","44837429805305","42741828878585","MERGE","8","40085-418-0014","24.99","49.99","1","0",""
"7617847394553","solstrale-crew","Solstrale Crew","long-sleeve, mens, Sale, Sale 2, shirts, sun, tag__hot_Sale","REPLACE","44837429838073","42741828911353","MERGE","9","40085-418-0015","24.99","49.99","1","0",""
"7617847394553","solstrale-crew","Solstrale Crew","long-sleeve, mens, Sale, Sale 2, shirts, sun, tag__hot_Sale","REPLACE","44837429870841","42741828944121","MERGE","10","40085-418-0016","24.99","49.99","0","0",""
"7617847394553","solstrale-crew","Solstrale Crew","long-sleeve, mens, Sale, Sale 2, shirts, sun, tag__hot_Sale","REPLACE","44837429903609","42741828976889","MERGE","11","40085-418-0017","24.99","49.99","0","0",""
"7617847394553","solstrale-crew","Solstrale Crew","long-sleeve, mens, Sale, Sale 2, shirts, sun, tag__hot_Sale","REPLACE","44837429936377","42741829009657","MERGE","12","40085-418-0018","24.99","49.99","0","0",""
"7617847394553","solstrale-crew","Solstrale Crew","long-sleeve, mens, Sale, Sale 2, shirts, sun, tag__hot_Sale","REPLACE","44837430165753","42741829239033","MERGE","13","40085-806-0013","24.99","49.99","0","0",""
"7617847394553","solstrale-crew","Solstrale Crew","long-sleeve, mens, Sale, Sale 2, shirts, sun, tag__hot_Sale","REPLACE","44837430198521","42741829271801","MERGE","14","40085-806-0014","24.99","49.99","0","0",""
"7617847394553","solstrale-crew","Solstrale Crew","long-sleeve, mens, Sale, Sale 2, shirts, sun, tag__hot_Sale","REPLACE","44837430231289","42741829304569","MERGE","15","40085-806-0015","24.99","49.99","0","0",""
"7617847394553","solstrale-crew","Solstrale Crew","long-sleeve, mens, Sale, Sale 2, shirts, sun, tag__hot_Sale","REPLACE","44837430264057","42741829337337","MERGE","16","40085-806-0016","24.99","49.99","0","0",""
"7617847394553","solstrale-crew","Solstrale Crew","long-sleeve, mens, Sale, Sale 2, shirts, sun, tag__hot_Sale","REPLACE","44837430296825","42741829370105","MERGE","17","40085-806-0017","24.99","49.99","0","0",""
"7617847394553","solstrale-crew","Solstrale Crew","long-sleeve, mens, Sale, Sale 2, shirts, sun, tag__hot_Sale","REPLACE","44837430329593","42741829402873","MERGE","18","40085-806-0018","24.99","49.99","0","0",""
"7617847394553","solstrale-crew","Solstrale Crew","long-sleeve, mens, Sale, Sale 2, shirts, sun, tag__hot_Sale","REPLACE","44837429969145","42741829042425","MERGE","19","40085-058-0013","24.99","49.99","0","0",""
"7617847394553","solstrale-crew","Solstrale Crew","long-sleeve, mens, Sale, Sale 2, shirts, sun, tag__hot_Sale","REPLACE","44837430001913","42741829075193","MERGE","20","40085-058-0014","24.99","49.99","0","0",""
"7617847394553","solstrale-crew","Solstrale Crew","long-sleeve, mens, Sale, Sale 2, shirts, sun, tag__hot_Sale","REPLACE","44837430034681","42741829107961","MERGE","21","40085-058-0015","24.99","49.99","0","0",""
"7617847394553","solstrale-crew","Solstrale Crew","long-sleeve, mens, Sale, Sale 2, shirts, sun, tag__hot_Sale","REPLACE","44837430067449","42741829140729","MERGE","22","40085-058-0016","24.99","49.99","0","0",""
"7617847394553","solstrale-crew","Solstrale Crew","long-sleeve, mens, Sale, Sale 2, shirts, sun, tag__hot_Sale","REPLACE","44837430100217","42741829173497","MERGE","23","40085-058-0017","24.99","49.99","0","0",""
"7617847394553","solstrale-crew","Solstrale Crew","long-sleeve, mens, Sale, Sale 2, shirts, sun, tag__hot_Sale","REPLACE","44837430132985","42741829206265","MERGE","24","40085-058-0018","24.99","49.99","0","0",""
"7617847394553","solstrale-crew","Solstrale Crew","long-sleeve, mens, Sale, Sale 2, shirts, sun, tag__hot_Sale","REPLACE","45789325820153","43694880981241","MERGE","25","40085-221-0013","24.99","49.99","0","0",""
"7617847394553","solstrale-crew","Solstrale Crew","long-sleeve, mens, Sale, Sale 2, shirts, sun, tag__hot_Sale","REPLACE","45789325852921","43694881014009","MERGE","26","40085-221-0014","24.99","49.99","0","0",""
"7617847394553","solstrale-crew","Solstrale Crew","long-sleeve, mens, Sale, Sale 2, shirts, sun, tag__hot_Sale","REPLACE","45789325885689","43694881046777","MERGE","27","40085-221-0015","24.99","49.99","0","0",""
"7617847394553","solstrale-crew","Solstrale Crew","long-sleeve, mens, Sale, Sale 2, shirts, sun, tag__hot_Sale","REPLACE","45789325918457","43694881079545","MERGE","28","40085-221-0016","24.99","49.99","0","0",""
"7617847394553","solstrale-crew","Solstrale Crew","long-sleeve, mens, Sale, Sale 2, shirts, sun, tag__hot_Sale","REPLACE","45789325951225","43694881112313","MERGE","29","40085-221-0017","24.99","49.99","0","0",""
"7617847394553","solstrale-crew","Solstrale Crew","long-sleeve, mens, Sale, Sale 2, shirts, sun, tag__hot_Sale","REPLACE","45789325983993","43694881145081","MERGE","30","40085-221-0018","24.99","49.99","6","0",""
"7617848312057","tech-tee-ls-anchor-down-print","Tech Tee LS Anchor Down Print","","REPLACE","44837437047033","42741836120313","MERGE","1","40093-423-0013","23.99","39.99","0","0",""
"7617848312057","tech-tee-ls-anchor-down-print","Tech Tee LS Anchor Down Print","","REPLACE","44837437079801","42741836153081","MERGE","2","40093-423-0014","23.99","39.99","0","0",""
"7617848312057","tech-tee-ls-anchor-down-print","Tech Tee LS Anchor Down Print","","REPLACE","44837437112569","42741836185849","MERGE","3","40093-423-0015","23.99","39.99","0","0",""
"7617848312057","tech-tee-ls-anchor-down-print","Tech Tee LS Anchor Down Print","","REPLACE","44837437145337","42741836218617","MERGE","4","40093-423-0016","23.99","39.99","0","0",""
"7617848312057","tech-tee-ls-anchor-down-print","Tech Tee LS Anchor Down Print","","REPLACE","44837437178105","42741836251385","MERGE","5","40093-423-0017","29.99","49.99","0","0",""
"7617848312057","tech-tee-ls-anchor-down-print","Tech Tee LS Anchor Down Print","","REPLACE","44837437210873","42741836284153","MERGE","6","40093-423-0018","29.99","49.99","0","0",""
"7617848869113","new-weather-watch-bib","Weather Watch Bib","","REPLACE","44837441274105","42741840347385","MERGE","1","10225-001-0012","89.99","","0","0",""
"7617848869113","new-weather-watch-bib","Weather Watch Bib","","REPLACE","44837441306873","42741840380153","MERGE","2","10362-001-0013","66.99","89.99","12","0",""
"7617848869113","new-weather-watch-bib","Weather Watch Bib","","REPLACE","44837441339641","42741840412921","MERGE","3","10225-001-0014","89.99","","0","0",""
"7617848869113","new-weather-watch-bib","Weather Watch Bib","","REPLACE","44837441372409","42741840445689","MERGE","4","10225-001-0015","89.99","","2","0",""
"7617848869113","new-weather-watch-bib","Weather Watch Bib","","REPLACE","44837441405177","42741840478457","MERGE","5","10225-001-0016","89.99","","6","0",""
"7617848869113","new-weather-watch-bib","Weather Watch Bib","","REPLACE","44837441437945","42741840511225","MERGE","6","10225-001-0017","89.99","","0","0",""
"7617848869113","new-weather-watch-bib","Weather Watch Bib","","REPLACE","44837441470713","42741840543993","MERGE","7","10362-001-0018","70.99","94.99","19","0",""
"7617848869113","new-weather-watch-bib","Weather Watch Bib","","REPLACE","44837441503481","42741840576761","MERGE","8","10225-730-0012","89.99","","2","0",""
"7617848869113","new-weather-watch-bib","Weather Watch Bib","","REPLACE","44837441536249","42741840609529","MERGE","9","10225-730-0013","89.99","","2","0",""
"7617848869113","new-weather-watch-bib","Weather Watch Bib","","REPLACE","44837441569017","42741840642297","MERGE","10","10225-730-0014","89.99","","7","0",""
"7617848869113","new-weather-watch-bib","Weather Watch Bib","","REPLACE","44837441601785","42741840675065","MERGE","11","10225-730-0015","89.99","","0","0",""
"7617848869113","new-weather-watch-bib","Weather Watch Bib","","REPLACE","44837441634553","42741840707833","MERGE","12","10225-730-0016","89.99","","4","0",""
"7617848869113","new-weather-watch-bib","Weather Watch Bib","","REPLACE","44837441667321","42741840740601","MERGE","13","10362-730-0017","66.99","89.99","99","0",""
"7617848869113","new-weather-watch-bib","Weather Watch Bib","","REPLACE","44837441700089","42741840773369","MERGE","14","10362-730-0018","70.99","94.99","40","0",""
"7617848869113","new-weather-watch-bib","Weather Watch Bib","","REPLACE","45717295333625","43623614087417","MERGE","15","10225-001-0019","89.99","","0","0",""
"7617848869113","new-weather-watch-bib","Weather Watch Bib","","REPLACE","45717296021753","43623614775545","MERGE","16","10225-001-0020","89.99","","0","0",""
"7617848869113","new-weather-watch-bib","Weather Watch Bib","","REPLACE","45717296087289","43623614841081","MERGE","17","10225-730-0019","70.99","","0","0",""
